dx,dy,dz,dqw,dqx,dqy,dqz
-0.105012864,-0.008530671,-2.2438442e-05,-0.0020507998,-0.00016275333,6.594155e-05,0.0022750031
-0.110172376,-0.009495728,-1.0725111e-05,-0.0022554665,-0.0001607796,5.9915983e-05,0.0020200368
-0.1059847,-0.009099033,-2.1605898e-05,-0.0024777001,-0.0001645092,8.126037e-05,0.00198289
-0.111571774,-0.010385572,-3.3328251e-06,-0.0025151405,-0.00016075165,6.305284e-05,0.0018326464
-0.11025621,-0.009396248,-3.3275515e-05,-0.0036785721,-0.00017801815,0.00011161184,0.0016878309
-0.112342,-0.010719292,1.2245437e-06,-0.002348764,-0.00015556083,5.3207943e-05,0.0019471957
-0.113839746,-0.010610413,8.551317e-06,-0.00237477,-0.00015263089,4.372168e-05,0.0021325261
-0.108764514,-0.008998782,-2.4354755e-05,-0.0035320057,-0.00017213171,9.987157e-05,0.0018399652
-0.11228728,-0.01032881,-3.8307335e-06,-0.0024792957,-0.00016004522,6.1731786e-05,0.00192285
-0.10423516,-0.0085412385,-2.4384673e-05,-0.003013896,-0.00016220468,9.631275e-05,0.0016502354
-0.10798371,-0.008825024,-1.5824364e-05,-0.0024553547,-0.00016225156,6.544778e-05,0.0021628602
-0.11086245,-0.00980413,7.110939e-07,-0.0024216352,-0.00015540308,5.1921335e-05,0.0020941987
-0.10168509,-0.0077675283,-3.087989e-05,-0.0029003872,-0.00016784482,0.00010072629,0.0020137602
-0.10520303,-0.008770505,-2.4306326e-05,-0.0024334788,-0.00016572505,8.272668e-05,0.0020319424
-0.10610671,-0.008384327,-2.9770745e-05,-0.0025833335,-0.00016993191,8.903371e-05,0.0019849497
-0.111182794,-0.010173673,-6.3620973e-06,-0.0023759217,-0.0001609789,6.223496e-05,0.0018599407
-0.106103465,-0.009417087,-1.0195945e-05,-0.0026126448,-0.00015380692,7.1549846e-05,0.0018087797
-0.10725501,-0.009233312,1.1833705e-05,-0.001658554,-0.00014212228,1.29412365e-05,0.0027228175
-0.107552364,-0.008939636,-2.1911372e-05,-0.002783815,-0.00016790435,8.782475e-05,0.0018230863
-0.1051324,-0.008790027,-1.1257565e-05,-0.0019085517,-0.00015533593,4.9358045e-05,0.002425741
-0.10882832,-0.00960421,-1.8016639e-05,-0.0026574521,-0.00016456404,8.336309e-05,0.001627637
-0.09852524,-0.0063801818,-5.8971928e-05,-0.0026280477,-0.00017736564,0.00013621926,0.0020874422
-0.1033096,-0.0076976614,-5.0216477e-05,-0.0030652122,-0.00018002132,0.00012824057,0.0018523611
-0.111560315,-0.010976587,2.770801e-06,-0.00217401,-0.00015296496,4.7993686e-05,0.0019041817
-0.107627705,-0.008689474,-2.6340567e-05,-0.0029798497,-0.00017232267,9.752673e-05,0.0018011127
-0.11085819,-0.009753724,-2.8827344e-07,-0.0021173572,-0.00015344935,4.3264823e-05,0.002208343
-0.110944405,-0.009644121,-1.5868194e-05,-0.0025854511,-0.00016653603,7.5784206e-05,0.001903609
-0.11063829,-0.0096041085,1.2968958e-06,-0.0021181323,-0.00015226695,4.0682644e-05,0.002258981
-0.10880931,-0.008841411,-2.9719435e-05,-0.002975997,-0.00017503556,9.641684e-05,0.0017661442
-0.11398554,-0.0105451355,-5.5161945e-06,-0.002418078,-0.00016263222,6.202838e-05,0.001906709
-0.112863466,-0.011305785,1.7368817e-05,-0.0020495143,-0.00014407185,2.715869e-05,0.0021639664
-0.11046147,-0.010063603,-7.3224073e-06,-0.0021727926,-0.00015754643,5.523504e-05,0.0020202994
-0.10181676,-0.0073522525,-4.0348357e-05,-0.0030701268,-0.0001764784,0.00011602584,0.0020577537
-0.10862419,-0.010345682,-8.243078e-07,-0.002403517,-0.00015187408,5.8751728e-05,0.0017923008
-0.10778621,-0.00860367,-4.185617e-05,-0.0035019938,-0.00018069947,0.000118853364,0.0016699239
-0.10592769,-0.008811519,-2.9628543e-05,-0.0028920248,-0.0001716696,0.00010107654,0.0018471169
-0.10696754,-0.008639563,-3.6817888e-05,-0.00347862,-0.00017889352,0.000114693496,0.0017388988
-0.101835966,-0.006891791,-5.5020995e-05,-0.0032971865,-0.00018470407,0.00013735917,0.001808927
-0.117096886,-0.01227483,1.6552833e-05,-0.0027520903,-0.00015436816,5.2528878e-05,0.0018013277
-0.109634146,-0.00916305,-4.5641733e-05,-0.00368901,-0.0001860253,0.00013334573,0.0014553525
-0.10539904,-0.008441178,-3.788367e-05,-0.003565619,-0.00017786915,0.00012675422,0.0015803433
-0.11137217,-0.0110692615,-5.586713e-06,-0.0028244443,-0.00016225898,7.768038e-05,0.0016602689
-0.10795821,-0.008912294,-4.588405e-05,-0.0037150986,-0.00018646642,0.00013518201,0.0015156164
-0.10861431,-0.008902944,-4.9496448e-05,-0.0038502675,-0.00019008225,0.00014614174,0.0013528813
-0.11230475,-0.010854944,-1.16281735e-05,-0.002929068,-0.00016875508,8.588146e-05,0.0016189155
-0.104006946,-0.007817479,-4.4773566e-05,-0.0043255016,-0.0001814169,0.00015249799,0.0009498709
-0.10683115,-0.0095592905,-1.5678263e-05,-0.0037193315,-0.00016405531,0.00011111057,0.0013397846
-0.10573974,-0.0091190925,-2.518922e-05,-0.0038866384,-0.00017854624,0.00012502821,0.0013844618
-0.10042384,-0.006164699,-8.331417e-05,-0.005571138,-0.0002562594,0.00016250343,0.0020048828
-0.103128046,-0.007289537,-7.756712e-05,-0.0067247786,-0.00028011366,0.00014950286,0.0018611782
-0.1073284,-0.009397956,-3.3939577e-05,-0.0044042584,-0.00018683537,0.00014747723,0.0009743431
-0.10658567,-0.009339888,-5.3762196e-05,-0.0060146283,-0.00025442248,0.00013662959,0.0016769324
-0.10720052,-0.009947389,-3.663049e-05,-0.0052419845,-0.00022012477,0.00013388765,0.001427864
-0.105093926,-0.00943742,-0.00011475598,-0.010173223,-0.00040149453,0.00015380728,0.0025413553
-0.09775989,-0.005285697,-0.00016364655,-0.010317784,-0.0004438825,0.00018024717,0.003099075
-0.09919064,-0.0059675146,-0.00018836584,-0.012212691,-0.00051091367,0.0001752419,0.0034975926
-0.09761131,-0.005702298,-0.00020286544,-0.013363823,-0.00052828586,0.00019034516,0.0038250708
-0.09176934,-0.00559216,-0.0002537742,-0.017635,-0.00051875407,0.00020652279,0.00392599
-0.08617589,-0.0042223297,-0.00028938655,-0.024194194,-0.00042492113,0.00025190943,0.0064483494
-0.08146566,-0.0017803516,-0.0002828491,-0.028078478,-0.0004029705,0.0002939445,0.010221116
-0.076584086,0.0008641165,-0.0002828619,-0.033241276,-0.0003510891,0.00041357946,0.013570894
-0.076746106,0.0008661058,-0.00027840963,-0.03306053,-0.00037645886,0.00039436,0.013778584
-0.0788082,-0.00029258057,-0.0002982383,-0.032828555,-0.0003489737,0.00042302563,0.012601158
-0.071821794,0.0077073295,-0.00027428934,-0.03689547,-0.00027653947,0.00054162054,0.015601764
-0.067676306,0.013883596,-0.00025466562,-0.03843608,-0.00029701507,0.00059414783,0.017967615
-0.05786965,0.020322507,-0.000193592,-0.03596591,-0.00018262846,0.00059777714,0.016337376
-0.028263967,0.035580173,-5.585898e-06,-0.026114432,-8.1127946e-05,0.00047392707,0.013333012
-0.004811941,0.044547163,7.7128614e-05,-0.006413251,-4.8703187e-05,0.0002161597,0.0043923175
-0.005638452,0.042619854,9.91945e-05,-0.006987782,-3.237222e-05,0.00021801592,0.005230433
0.0005724365,0.039736576,-1.3418845e-05,-0.004037413,-7.871786e-05,0.0002003095,0.0023864727
0.0014882535,0.03498538,-5.127635e-05,-0.0052207755,-6.5245054e-05,0.00026115854,0.0038814214
0.0021530846,0.040675737,1.48135005e-05,-0.0019418478,-8.557865e-06,0.00019332075,0.00043477735
0.0025481042,0.04145933,8.217903e-06,-0.0017000716,-4.2429892e-06,0.00019676473,0.0002765398
0.0014134645,0.047451317,-1.4772464e-05,-0.0025548204,-7.7556484e-05,0.00016289693,0.0011940622
0.00016951654,0.06517389,1.3127516e-05,-0.0017570666,-7.7646124e-05,0.00010177913,0.0005741756
0.005199069,0.10164577,1.9444939e-05,-0.0013473092,-6.546642e-05,-3.2878597e-07,0.00027220068
0.004262658,0.09526053,4.3467444e-06,-0.0012728693,-6.814124e-05,3.1919248e-05,0.00023818878
0.0049303602,0.10293712,-2.2184686e-06,-0.0013848036,-7.115711e-05,-3.1912787e-06,0.00012818177
0.004575219,0.106301084,-1.8193998e-05,-0.0015611248,-7.4167045e-05,-1.1325326e-05,0.00012515602
0.004516447,0.10736422,-2.3905624e-05,-0.00160349,-7.606919e-05,-1.446456e-05,0.0001474024
0.0049378406,0.10735659,-1.6537233e-05,-0.0015079499,-7.230811e-05,-1.7063372e-05,0.00015343109
0.005856408,0.11333203,-6.3831016e-05,-0.0015063863,-8.28423e-05,-1.9149273e-05,-5.3911062e-05
0.0058246553,0.113735646,-6.713343e-05,-0.0014985708,-8.10505e-05,-1.8586543e-05,-0.00010608393
0.005823342,0.11317253,-6.412322e-05,-0.0015011963,-8.295789e-05,-2.0073043e-05,-7.459568e-05
0.005869493,0.11425735,-7.22993e-05,-0.0014987187,-8.1146994e-05,-1.8656843e-05,-0.00016295107
0.0058925115,0.1135115,-6.966523e-05,-0.0014782939,-8.289948e-05,-1.8338993e-05,-0.0001151968
0.0061674602,0.11331648,-5.720809e-05,-0.0014464277,-8.158684e-05,-2.0542968e-05,-1.8801482e-05
0.0060125142,0.114076674,-7.589985e-05,-0.0015161894,-8.647841e-05,-1.7836632e-05,-0.0001115973
0.006233601,0.113879055,-6.354539e-05,-0.0014471085,-8.180886e-05,-1.9657353e-05,-6.477529e-05
0.006294513,0.11844808,-4.5760215e-05,-0.0015960692,-6.771775e-05,-3.1071686e-05,-0.00013778068
0.0060742944,0.11417547,-6.349667e-05,-0.0014917399,-8.081544e-05,-1.9185143e-05,-6.211625e-05
0.005781684,0.11373836,-5.9444807e-05,-0.0015712966,-8.2612714e-05,-1.9929932e-05,-2.5593326e-06
0.006023787,0.1171093,-5.066747e-05,-0.0016433226,-7.417834e-05,-2.7209346e-05,-6.484293e-05
0.005332928,0.11308554,-5.1135343e-05,-0.001645839,-7.925919e-05,-1.995072e-05,4.6169735e-06
0.004762141,0.10811067,-1.9401981e-05,-0.0015499044,-7.0469556e-05,-1.9021172e-05,8.168793e-05
0.00597772,0.112372324,-4.088765e-05,-0.0015161058,-8.2006314e-05,-2.2260654e-05,0.00015525671
0.0049735717,0.110957205,-3.74371e-05,-0.0016500086,-7.6582255e-05,-2.0218897e-05,4.5340857e-05
0.0057862513,0.112276554,-5.5857323e-05,-0.0015280752,-8.5734e-05,-2.023614e-05,5.1589566e-05
0.0060037933,0.11308187,-5.4630305e-05,-0.0014999679,-8.261407e-05,-2.0300053e-05,3.6825542e-05
0.00569256,0.113091394,-4.7647423e-05,-0.001540476,-7.692523e-05,-1.9783969e-05,3.0201627e-05
0.006099038,0.110761195,-4.8729737e-05,-0.0014292763,-8.989766e-05,-2.1319487e-05,0.00013381359
0.006078342,0.11278339,-2.999793e-05,-0.0015471329,-7.860052e-05,-2.1865868e-05,0.00027245132
0.006191114,0.11173645,-3.547981e-05,-0.0014825338,-8.408275e-05,-2.2576292e-05,0.00023559632
0.0058753714,0.11202386,-4.784725e-05,-0.0015256606,-8.515824e-05,-2.0931955e-05,0.00013108843
0.0059089754,0.11231732,-5.39952e-05,-0.0015206942,-8.6057495e-05,-2.0015716e-05,8.821266e-05
0.0054991134,0.113716334,-5.9898855e-05,-0.0016723161,-8.5427135e-05,-1.8987732e-05,5.564635e-05
0.00584268,0.11220789,-5.454544e-05,-0.0015102483,-8.47492e-05,-1.8518564e-05,8.7203574e-05
0.0059354063,0.11217478,-3.9790524e-05,-0.0015416882,-8.3019295e-05,-2.0315943e-05,0.00022320508
0.0057562105,0.10766715,-2.8016308e-05,-0.00141609,-8.3109815e-05,-1.6062317e-05,0.00014514592
0.0057671666,0.11278406,-6.230673e-05,-0.0015563988,-8.6826854e-05,-1.841705e-05,3.2770564e-05
0.005623346,0.11143999,-4.8235088e-05,-0.0016015704,-8.858413e-05,-2.0052146e-05,0.00017794385
0.0060193148,0.110719934,-4.714282e-05,-0.0014593826,-8.966519e-05,-2.0772008e-05,0.00017121423
0.0058836937,0.1119726,-5.3435477e-05,-0.0015129803,-8.6561035e-05,-1.9123356e-05,0.00011161715
0.005880274,0.113311216,-6.3764135e-05,-0.0015429448,-8.5650274e-05,-1.8452745e-05,5.4331613e-06
0.005977262,0.11459963,-7.959164e-05,-0.0015001469,-8.354048e-05,-1.5943951e-05,-0.00016296178
0.0057513937,0.11357099,-6.839997e-05,-0.0015638681,-8.525483e-05,-1.7120881e-05,-2.914184e-05
0.00623117,0.11200245,-5.7985657e-05,-0.0014057326,-8.666437e-05,-1.9029649e-05,4.290964e-05
0.0062272996,0.113601774,-6.444042e-05,-0.0014448124,-8.315412e-05,-1.8615137e-05,-4.37962e-05
0.0062124897,0.11414197,-6.161191e-05,-0.001462092,-7.9972684e-05,-1.8169245e-05,-2.9932475e-05
0.0058060847,0.116624355,-7.8855635e-05,-0.0016275258,-8.1223516e-05,-2.0223335e-05,-0.0002089102
0.0060807616,0.111777976,-4.5897177e-05,-0.0014811424,-8.573252e-05,-2.0170177e-05,0.00017108291
0.006019404,0.113222554,-8.0186146e-05,-0.0014502277,-8.7688466e-05,-1.6213897e-05,-0.00014283613
0.0059295725,0.11457987,-6.759053e-05,-0.0015549277,-8.2574086e-05,-1.7789353e-05,-4.935183e-05
0.00585117,0.11427437,-7.8580575e-05,-0.001557501,-8.628504e-05,-1.6024322e-05,-0.00010791258
0.0061333757,0.118239775,-7.123596e-05,-0.0016332192,-7.714902e-05,-2.5667425e-05,-0.00022523408
0.0058384314,0.112357035,-5.6928577e-05,-0.0015501125,-8.738213e-05,-1.7350132e-05,0.00012414297
0.006206844,0.11197564,-6.7427e-05,-0.0014193059,-9.087718e-05,-1.7688435e-05,4.7882204e-06
0.0060604643,0.11365268,-6.940178e-05,-0.0015274256,-8.6769636e-05,-1.6602353e-05,1.9616564e-06
0.0063372627,0.11284521,-5.8067933e-05,-0.0014468463,-8.568521e-05,-1.8398954e-05,7.51866e-05
0.00599668,0.1127093,-5.7806465e-05,-0.0015149466,-8.597259e-05,-1.8173101e-05,8.3895866e-05
0.0061496347,0.111740336,-7.06462e-05,-0.0013973049,-9.08366e-05,-1.6563426e-05,-2.3885164e-05
0.0063819606,0.11530121,-7.015013e-05,-0.0014329037,-7.828447e-05,-1.9302213e-05,-0.00014902424
0.0058556665,0.11421804,-8.741644e-05,-0.0015312663,-8.812663e-05,-1.44440855e-05,-0.00017026276
0.006114321,0.114724636,-7.9798396e-05,-0.0014850745,-8.405348e-05,-1.642559e-05,-0.00016034808
0.006216541,0.113622546,-6.930469e-05,-0.0014840119,-8.6235166e-05,-1.6333768e-05,-2.7446658e-06
0.005952392,0.114254,-6.6628534e-05,-0.001606361,-8.706432e-05,-1.8399107e-05,2.8265174e-05
0.005894458,0.11315626,-8.196311e-05,-0.0015212204,-9.078357e-05,-1.46273815e-05,-7.7681965e-05
0.006210495,0.11436233,-8.503211e-05,-0.0014699702,-8.734476e-05,-1.4913443e-05,-0.00015079725
0.0054452214,0.11402567,-8.1515784e-05,-0.0016777567,-9.067035e-05,-1.37288735e-05,-3.36176e-05
0.0064340234,0.11263242,-6.555312e-05,-0.0013560427,-8.5727384e-05,-1.8284714e-05,-3.958872e-05
0.00587406,0.111808896,-7.440266e-05,-0.0015047258,-9.3310846e-05,-1.4813049e-05,2.7010276e-05
0.0058983415,0.11343452,-7.604013e-05,-0.0015343309,-8.864465e-05,-1.48627005e-05,-3.849028e-05
0.0061967634,0.112344354,-6.84775e-05,-0.0014416806,-8.980169e-05,-1.6436868e-05,2.0378851e-05
0.005733222,0.1121625,-7.210829e-05,-0.0015477908,-9.154651e-05,-1.5094069e-05,3.39034e-05
0.0062213726,0.11094098,-7.327943e-05,-0.0013553498,-9.456007e-05,-1.515288e-05,-4.1325693e-06
0.0060626846,0.11287138,-8.474942e-05,-0.001443194,-9.111577e-05,-1.4377452e-05,-0.00012511801
0.006210938,0.112617195,-7.0982525e-05,-0.0014269982,-8.847011e-05,-1.5995553e-05,-1.8423481e-05
0.006263932,0.11087918,-7.8603596e-05,-0.0013444687,-9.69626e-05,-1.4350684e-05,-2.970791e-05
0.0059759207,0.112995714,-8.2157756e-05,-0.001459829,-8.885196e-05,-1.3532495e-05,-9.878271e-05
0.0060391724,0.111464545,-7.1461574e-05,-0.0014483857,-9.372862e-05,-1.5195968e-05,3.773038e-05
0.0059774276,0.1119947,-6.10516e-05,-0.001536676,-9.204446e-05,-1.7305203e-05,0.00013066456
0.006229885,0.11600648,-7.649118e-05,-0.0015278317,-8.2066465e-05,-1.9648214e-05,-0.00016172917
0.006081814,0.110614106,-7.848616e-05,-0.0014152932,-9.9355464e-05,-1.330558e-05,3.853679e-05
0.00578996,0.11291838,-9.301526e-05,-0.0014630542,-9.07624e-05,-9.427778e-06,-0.0001415324
0.0064227693,0.11043383,-7.2827155e-05,-0.0013574474,-0.000100835445,-1.846195e-05,1.4463032e-05
0.005211671,0.11159593,-7.472423e-05,-0.001675769,-9.571786e-05,-9.73948e-06,0.0001587423
0.0062244404,0.110545024,-7.2021096e-05,-0.0014409514,-0.000101445985,-1.6278624e-05,9.819737e-05
0.0059612114,0.11568585,-9.613065e-05,-0.0015361729,-8.682597e-05,-1.4633784e-05,-0.0002678028
0.0060797743,0.11359432,-9.558894e-05,-0.0015107165,-9.448276e-05,-1.1580807e-05,-0.00012158684
0.006236188,0.11240655,-8.4861385e-05,-0.0014483382,-9.5993055e-05,-1.3338504e-05,-3.7760416e-05
0.006318627,0.11399105,-8.699257e-05,-0.0014041183,-8.617417e-05,-1.3253375e-05,-0.0001632892
0.0061474144,0.11341286,-8.8884e-05,-0.0014509268,-9.106832e-05,-1.3134559e-05,-0.00013742817
0.006026659,0.11702353,-9.5460215e-05,-0.0016465634,-8.878331e-05,-1.7613325e-05,-0.00022889255
0.0062175132,0.111432016,-8.390067e-05,-0.0013740778,-9.690751e-05,-1.3516183e-05,-6.5534434e-05
0.005934326,0.11342749,-0.00010600437,-0.0014478797,-9.348571e-05,-7.629533e-06,-0.00021800096
0.006212907,0.11092441,-7.9627585e-05,-0.0013355636,-9.515062e-05,-1.2939723e-05,-3.519625e-05
0.006147355,0.11903976,-8.907585e-05,-0.0016674966,-8.157811e-05,-2.244061e-05,-0.0002959686
0.006069705,0.11300388,-0.000104956416,-0.0014161123,-9.499944e-05,-8.412309e-06,-0.00020456029
0.0062822234,0.11375427,-8.165752e-05,-0.0014359581,-8.7351546e-05,-1.4081321e-05,-9.972643e-05
0.006065812,0.111965865,-9.005223e-05,-0.0014185836,-9.636668e-05,-1.1865326e-05,-9.8205346e-05
0.0062015206,0.11279683,-9.083521e-05,-0.0014140956,-9.3508206e-05,-1.2436241e-05,-0.00013384357
0.0064606145,0.111402005,-7.7281584e-05,-0.0013775714,-9.720939e-05,-1.29500695e-05,5.8544567e-05
0.0055628866,0.11344832,-0.00010498098,-0.0016168797,-9.844888e-05,-6.145143e-06,-8.771982e-05
0.006053902,0.11206728,-9.356749e-05,-0.0014285744,-9.658343e-05,-9.946336e-06,-8.655636e-05
0.005818464,0.1102628,-7.87318e-05,-0.0015010512,-0.000103383754,-1.3225406e-05,8.8313536e-05
0.0060198046,0.11183113,-9.213494e-05,-0.00142903,-9.763936e-05,-1.0530959e-05,-8.103682e-05
0.0060558915,0.113044456,-8.836118e-05,-0.001486239,-9.355255e-05,-1.2052908e-05,-7.772981e-05
0.006061392,0.11032842,-7.840851e-05,-0.0014375714,-0.00010210732,-1.2874327e-05,8.191628e-05
0.0059056915,0.11138666,-8.906095e-05,-0.0014693495,-0.00010010815,-1.0397969e-05,-1.420232e-05
0.006155126,0.11168735,-9.4647345e-05,-0.0013530537,-9.6461874e-05,-1.0061311e-05,-0.00013362529
0.006033255,0.11311595,-0.000103227256,-0.0014459512,-9.577755e-05,-9.78569e-06,-0.00019934052
0.005770322,0.11292738,-0.000104708175,-0.0015723781,-0.000100711004,-7.010538e-06,-7.4072275e-05
0.0061150193,0.11067079,-8.270773e-05,-0.00144134,-0.000102093676,-1.07335145e-05,8.43773e-05
0.005845869,0.11148766,-9.1216e-05,-0.0015010434,-0.000101555896,-1.0273143e-05,-1.3512501e-05
0.006034579,0.113684386,-9.88188e-05,-0.0014882656,-9.343693e-05,-9.93265e-06,-0.00015510735
0.0059536938,0.11298974,-0.00010117781,-0.0014810283,-9.6576914e-05,-9.1636175e-06,-0.00014591415
0.0059529208,0.112745345,-0.00010173983,-0.0014773892,-9.828216e-05,-9.4676725e-06,-0.0001473481
0.006227087,0.11245538,-9.097936e-05,-0.0014325471,-9.673261e-05,-1.1307522e-05,-6.95106e-05
0.006097162,0.11265546,-0.00010263437,-0.001392002,-9.507671e-05,-8.243966e-06,-0.00018278928
0.006406935,0.111136675,-9.181106e-05,-0.0013160374,-9.983677e-05,-1.0710297e-05,-7.7395816e-05
0.0062369388,0.11137551,-8.830856e-05,-0.0013860569,-9.940171e-05,-1.1409058e-05,-4.077179e-05
0.0061152596,0.11282754,-0.00010601326,-0.0014136543,-9.760075e-05,-9.014344e-06,-0.00020699733
0.0060720257,0.11349085,-0.00010938523,-0.0014239103,-9.441631e-05,-7.385461e-06,-0.00023351808
0.0060191676,0.11268295,-0.00010658869,-0.0014305081,-9.793164e-05,-7.195951e-06,-0.00017213234
0.0061036237,0.112910405,-0.000108256965,-0.0013923761,-9.5510935e-05,-6.838047e-06,-0.00020991126
0.0059236847,0.11113858,-0.00010321595,-0.0013934064,-0.00010154283,-5.491398e-06,-9.4378775e-05
0.006003201,0.11099681,-9.442089e-05,-0.0014221754,-0.00010207046,-7.929149e-06,-1.6681617e-05
0.006072061,0.1137148,-0.000106586784,-0.0014658305,-9.479749e-05,-8.4339845e-06,-0.0002012034
0.005933158,0.11181061,-0.000104026316,-0.001505787,-0.00010449426,-6.2621402e-06,-2.9883406e-05
0.0061328486,0.11413813,-0.00010935572,-0.001411143,-9.073444e-05,-8.2550105e-06,-0.0002802228
0.005638959,0.11229493,-0.000113449845,-0.0014826006,-0.00010027277,-1.4426842e-06,-0.0001273774
0.0059435163,0.112863556,-0.00011437548,-0.0014169496,-9.703654e-05,-3.0536175e-06,-0.00019491278
0.0060434677,0.11199939,-0.00010191067,-0.0014304435,-0.00010038073,-7.601062e-06,-0.000103310274
0.0059840847,0.11111297,-0.0001024433,-0.0013994095,-0.00010284358,-6.4636406e-06,-8.659996e-05
0.006219629,0.11164072,-9.459944e-05,-0.001380208,-9.907938e-05,-9.290074e-06,-7.3828036e-05
0.006059779,0.11202304,-0.000106450054,-0.0014413246,-0.00010223382,-6.075439e-06,-9.615015e-05
0.0059526246,0.11171211,-0.000105561805,-0.0014355592,-0.00010248391,-6.6825887e-06,-0.0001155432
0.005976904,0.11097962,-9.918111e-05,-0.0014170128,-0.00010245277,-5.2665273e-06,-1.3230019e-05
0.00619757,0.11024721,-8.8392204e-05,-0.0014390753,-0.000107675296,-1.1086879e-05,7.3676114e-05
0.005895013,0.11076735,-0.000101202066,-0.0014139477,-0.00010367352,-5.3201074e-06,-4.1288033e-05
0.0062120743,0.11100224,-0.00010124795,-0.0013526089,-0.00010293412,-6.959628e-06,-8.0098456e-05
0.005667709,0.11421892,-0.000118242984,-0.0015370478,-9.624802e-05,-1.910441e-06,-0.00019421999
0.005806932,0.11283329,-0.00012119753,-0.0014320526,-9.8679004e-05,3.4068944e-07,-0.00019677682
0.0059614517,0.11224699,-0.00011367323,-0.0014256916,-0.00010100713,-3.056717e-06,-0.00014448725
0.0057502277,0.11231004,-0.00011333334,-0.0015192319,-0.0001034587,-2.5475601e-06,-8.6635526e-05
0.0063065477,0.10989991,-9.2938106e-05,-0.0012673724,-0.000102566744,-8.911127e-06,-6.240851e-05
0.0058022104,0.109720424,-0.000105854546,-0.0013636737,-0.00010691467,-2.4261171e-06,-5.1348237e-05
0.006282015,0.11025195,-9.699064e-05,-0.0012978469,-0.00010340242,-7.262868e-06,-5.8464182e-05
0.0057796724,0.11182974,-0.00011170731,-0.0014842529,-0.000103843915,-2.3091707e-06,-7.299706e-05
0.005778551,0.11215033,-0.000117475516,-0.0014930349,-0.00010402835,-1.23051e-07,-8.6227315e-05
0.0057731904,0.11127524,-0.00011038092,-0.0014340489,-0.00010361913,-1.8543651e-06,-7.9808e-05
0.005555805,0.111824766,-0.00011827136,-0.0015249558,-0.000104698294,2.9160074e-06,-3.662298e-05
0.0057364944,0.11028871,-0.000106349835,-0.0014115421,-0.00010570376,-9.17149e-07,-1.2986653e-05
0.0060271397,0.110176116,-0.00010323309,-0.0013392442,-0.000104938226,-4.1294115e-06,-5.727075e-05
0.0056641437,0.113230616,-0.00012130212,-0.0015720637,-0.000101397665,1.5708138e-06,-9.3467825e-05
0.00591108,0.11034036,-0.00010645948,-0.0013680507,-0.00010526847,-2.5932677e-06,-5.82817e-05
0.006469317,0.112780154,-9.384434e-05,-0.0013582709,-9.2918104e-05,-9.217365e-06,-8.67155e-05
0.0062885117,0.115632266,-0.00010462126,-0.0014477312,-8.658407e-05,-1.1332377e-05,-0.00027593278
0.0060876943,0.11630809,-0.00011091627,-0.0015011599,-8.7195935e-05,-9.47724e-06,-0.00029764557
0.0062542222,0.11241554,-0.00010812165,-0.00132876,-9.55787e-05,-5.274982e-06,-0.0001841156
0.006292198,0.11295012,-0.00010884233,-0.0013298856,-9.332034e-05,-6.142269e-06,-0.00022391306
0.0060685966,0.113785,-0.00012239622,-0.0013956325,-9.396178e-05,-7.1155955e-07,-0.0002506972
0.006087519,0.11312276,-0.000116329364,-0.0013778189,-9.5232965e-05,-2.616609e-06,-0.00021982938
0.0060297027,0.10982609,-0.00010133191,-0.0013518308,-0.000107316555,-6.6987996e-06,-6.20432e-05
0.0061580706,0.115161985,-0.00011233054,-0.0014383642,-8.8606714e-05,-6.2953623e-06,-0.00026283425
0.006019447,0.11242533,-0.000114869355,-0.001458454,-0.00010176292,-1.1978846e-06,-8.4180036e-05
0.0061857514,0.11332321,-0.000113196525,-0.0013528371,-9.256652e-05,-3.720692e-06,-0.00022795028
0.006217785,0.113888144,-0.000114242255,-0.0013255747,-8.873644e-05,-5.067559e-06,-0.00031238678
0.0060541797,0.110125706,-0.00010085027,-0.0013826764,-0.00010686889,-4.3073524e-06,1.2129603e-05
0.0062511414,0.11038542,-9.8661665e-05,-0.0013571151,-0.000105130865,-4.560279e-06,2.9446208e-05
0.006041173,0.10995935,-0.00010599618,-0.0013547578,-0.00010739501,-1.7503844e-06,-5.9926533e-06
0.0063313376,0.10987574,-0.00010316525,-0.0012408086,-0.00010469525,-5.885937e-06,-0.00011423859
0.00574062,0.112692505,-0.000119709744,-0.0015618529,-0.00010374651,2.2988097e-06,-3.1314325e-05
0.0058872867,0.11083117,-0.00011686681,-0.001343968,-0.000103641265,1.6936101e-06,-0.000119062024
0.0059749186,0.11253703,-0.000112453956,-0.0014861934,-0.000101332305,-1.4884645e-06,-5.6814984e-05
0.005840536,0.11133641,-0.000117571675,-0.0014456189,-0.00010600778,2.0470761e-06,-4.265597e-05
0.0057443064,0.10995641,-0.00011226583,-0.0013969187,-0.00010817837,2.4337278e-06,4.2951433e-07
0.0057531185,0.11102834,-0.00011600365,-0.0014604635,-0.00010667322,3.595589e-06,1.2536359e-05
0.0062596686,0.11275938,-0.00010914108,-0.0013442263,-9.438864e-05,-4.960515e-06,-0.00018920138
0.006211754,0.111765385,-0.000109062676,-0.001373726,-0.000100911806,-2.7482893e-06,-7.8714045e-05
0.0062593855,0.112343326,-0.00011039361,-0.0012828012,-9.345927e-05,-3.2846438e-06,-0.00020841468
